index,Normalised_ASHP_heat,Normalised_ASHP_elec,Normalised_GSHP_heat,Normalised_GSHP_elec,Normalised_Resistance_heater_heat,Normalised_Resistance_heater_elec,Normalised_Gas_boiler_heat,Normalised_Gas_boiler_gas,UK_daily_average_OAT_[degrees_C]
2013-01-20T21:00:00,0.000110052,4.73E-05,9.05E-05,3.38E-05,9.75E-05,9.75E-05,0.000122124,0.000145386,-0.2
2013-01-20T21:30:00,0.000108481,4.66E-05,8.96E-05,3.37E-05,9.39E-05,9.39E-05,9.37E-05,0.000111545,-0.2
2013-01-20T22:00:00,9.40E-05,4.10E-05,8.60E-05,3.24E-05,8.60E-05,8.60E-05,7.38E-05,8.79E-05,-0.2
2013-01-20T22:30:00,7.70E-05,3.64E-05,7.79E-05,3.00E-05,7.89E-05,7.89E-05,7.01E-05,8.35E-05,-0.2
2013-01-20T23:00:00,5.95E-05,2.98E-05,7.51E-05,2.93E-05,7.48E-05,7.48E-05,6.31E-05,7.52E-05,-0.2
2013-01-20T23:30:00,5.63E-05,2.81E-05,7.31E-05,2.87E-05,7.44E-05,7.44E-05,6.31E-05,7.52E-05,-0.2
2013-01-21T00:00:00,6.21E-05,3.07E-05,8.21E-05,3.04E-05,7.18E-05,7.18E-05,3.80E-05,4.52E-05,-0.2
2013-01-21T00:30:00,6.30E-05,3.09E-05,8.28E-05,3.04E-05,0.000127419,0.000127419,3.80E-05,4.52E-05,-0.2
2013-01-21T01:00:00,6.85E-05,3.34E-05,8.45E-05,3.09E-05,0.000136387,0.000136387,3.82E-05,4.54E-05,-0.2
2013-01-21T01:30:00,6.81E-05,3.34E-05,8.42E-05,3.09E-05,0.000133346,0.000133346,3.82E-05,4.54E-05,-0.2
2013-01-21T02:00:00,7.13E-05,3.42E-05,8.61E-05,3.15E-05,0.000130041,0.000130041,3.85E-05,4.59E-05,-0.2
2013-01-21T02:30:00,7.09E-05,3.42E-05,8.60E-05,3.15E-05,0.000128573,0.000128573,3.85E-05,4.59E-05,-0.2
2013-01-21T03:00:00,7.83E-05,3.78E-05,9.29E-05,3.35E-05,0.000126794,0.000126794,4.08E-05,4.85E-05,-0.2
2013-01-21T03:30:00,7.71E-05,3.73E-05,9.26E-05,3.31E-05,0.000119761,0.000119761,4.31E-05,5.13E-05,-0.2
2013-01-21T04:00:00,8.01E-05,3.83E-05,9.24E-05,3.28E-05,0.000113755,0.000113755,4.84E-05,5.76E-05,-0.2
2013-01-21T04:30:00,9.18E-05,4.04E-05,9.26E-05,3.28E-05,0.000112224,0.000112224,5.91E-05,7.04E-05,-0.2
2013-01-21T05:00:00,0.000104647,4.57E-05,9.08E-05,3.28E-05,0.000113218,0.000113218,8.18E-05,9.74E-05,-0.2
2013-01-21T05:30:00,0.000106962,4.67E-05,9.41E-05,3.37E-05,0.000113218,0.000113218,0.000119134,0.000141826,-0.2
2013-01-21T06:00:00,0.000125091,5.27E-05,9.75E-05,3.48E-05,0.000115147,0.000115147,0.000188703,0.000224646,-0.2
2013-01-21T06:30:00,0.000130102,5.51E-05,0.000104163,3.62E-05,0.000115147,0.000115147,0.000188703,0.000224646,-0.2
2013-01-21T07:00:00,0.000134724,5.55E-05,0.000114383,3.83E-05,0.000113503,0.000113503,0.000203639,0.000242427,-0.2
2013-01-21T07:30:00,0.000134521,5.55E-05,0.000114745,3.83E-05,0.000102876,0.000102876,0.000196112,0.000233467,-0.2
2013-01-21T08:00:00,0.00013327,5.54E-05,0.000113944,3.85E-05,9.34E-05,9.34E-05,0.000189616,0.000225734,-0.2
2013-01-21T08:30:00,0.000130019,5.50E-05,0.000111495,3.85E-05,9.34E-05,9.34E-05,0.000182503,0.000217265,-0.2
2013-01-21T09:00:00,0.000124115,5.27E-05,0.000110296,3.80E-05,8.82E-05,8.82E-05,0.000156333,0.000186111,-0.2
2013-01-21T09:30:00,0.000119285,5.03E-05,0.000105125,3.71E-05,8.82E-05,8.82E-05,0.000155108,0.000184652,-0.2
2013-01-21T10:00:00,0.00011267,4.93E-05,0.000100289,3.60E-05,8.82E-05,8.82E-05,0.000146659,0.000174594,-0.2
2013-01-21T10:30:00,0.000111774,4.90E-05,9.84E-05,3.56E-05,8.80E-05,8.80E-05,0.000146659,0.000174594,-0.2
2013-01-21T11:00:00,0.000111798,4.90E-05,9.53E-05,3.49E-05,8.69E-05,8.69E-05,0.000146236,0.00017409,-0.2
2013-01-21T11:30:00,0.000110034,4.85E-05,9.30E-05,3.44E-05,8.67E-05,8.67E-05,0.000146236,0.00017409,-0.2
2013-01-21T12:00:00,0.000109426,4.85E-05,8.96E-05,3.37E-05,8.63E-05,8.63E-05,0.000146236,0.00017409,-0.2
2013-01-21T12:30:00,0.000108119,4.73E-05,8.86E-05,3.29E-05,8.62E-05,8.62E-05,0.000146236,0.00017409,-0.2
2013-01-21T13:00:00,0.000106284,4.65E-05,8.65E-05,3.22E-05,8.62E-05,8.62E-05,0.000146659,0.000174594,-0.2
2013-01-21T13:30:00,0.000106284,4.65E-05,8.62E-05,3.22E-05,8.62E-05,8.62E-05,0.000146659,0.000174594,-0.2
2013-01-21T14:00:00,0.000109799,4.73E-05,8.68E-05,3.22E-05,8.62E-05,8.62E-05,0.000151341,0.000180168,-0.2
2013-01-21T14:30:00,0.000109915,4.73E-05,8.71E-05,3.25E-05,8.62E-05,8.62E-05,0.000153692,0.000182967,-0.2
2013-01-21T15:00:00,0.000114229,4.84E-05,8.87E-05,3.30E-05,9.26E-05,9.26E-05,0.000182894,0.000217731,-0.2
2013-01-21T15:30:00,0.000114229,4.84E-05,8.90E-05,3.30E-05,9.26E-05,9.26E-05,0.000187768,0.000223534,-0.2
2013-01-21T16:00:00,0.000123973,5.17E-05,9.59E-05,3.45E-05,0.00010804,0.00010804,0.000228445,0.000271959,-0.2
2013-01-21T16:30:00,0.00012485,5.22E-05,9.92E-05,3.54E-05,0.000108945,0.000108945,0.000225391,0.000268322,-0.2
2013-01-21T17:00:00,0.000129265,5.42E-05,0.000103462,3.66E-05,0.000135602,0.000135602,0.000241362,0.000287335,-0.2
2013-01-21T17:30:00,0.000128172,5.37E-05,0.000103961,3.66E-05,0.000152434,0.000152434,0.000236791,0.000281894,-0.2
2013-01-21T18:00:00,0.000124904,5.24E-05,0.000102042,3.66E-05,0.000153643,0.000153643,0.00023927,0.000284845,-0.2
2013-01-21T18:30:00,0.000123398,5.17E-05,0.000102427,3.68E-05,0.000153643,0.000153643,0.000233028,0.000277414,-0.2
2013-01-21T19:00:00,0.000119669,5.04E-05,9.90E-05,3.55E-05,0.000115946,0.000115946,0.000233253,0.000277682,-0.2
2013-01-21T19:30:00,0.000119723,5.04E-05,9.81E-05,3.55E-05,0.000112707,0.000112707,0.000208483,0.000248194,-0.2
2013-01-21T20:00:00,0.000118251,5.03E-05,9.54E-05,3.51E-05,0.000101437,0.000101437,0.000188865,0.000224839,-0.2
2013-01-21T20:30:00,0.000118251,5.03E-05,9.54E-05,3.51E-05,0.000101437,0.000101437,0.000166575,0.000198304,-0.2
2013-01-21T21:00:00,0.000113664,4.90E-05,9.14E-05,3.39E-05,9.75E-05,9.75E-05,0.000122006,0.000145245,-0.2
2013-01-21T21:30:00,0.000112093,4.82E-05,9.07E-05,3.39E-05,9.39E-05,9.39E-05,9.36E-05,0.000111404,-0.2
2013-01-21T22:00:00,9.73E-05,4.25E-05,8.73E-05,3.28E-05,8.60E-05,8.60E-05,7.37E-05,8.77E-05,-0.2
2013-01-21T22:30:00,7.79E-05,3.71E-05,7.96E-05,3.06E-05,7.89E-05,7.89E-05,7.00E-05,8.33E-05,-0.2
2013-01-21T23:00:00,6.06E-05,3.03E-05,7.75E-05,3.00E-05,7.48E-05,7.48E-05,6.30E-05,7.50E-05,-0.2
2013-01-21T23:30:00,5.71E-05,2.91E-05,7.41E-05,2.93E-05,7.44E-05,7.44E-05,6.30E-05,7.50E-05,-0.2
2013-01-22T00:00:00,6.20E-05,3.06E-05,7.89E-05,2.98E-05,7.18E-05,7.18E-05,3.80E-05,4.52E-05,-0.2
2013-01-22T00:30:00,6.30E-05,3.08E-05,7.93E-05,3.00E-05,0.000127419,0.000127419,3.80E-05,4.52E-05,-0.2
2013-01-22T01:00:00,6.85E-05,3.34E-05,8.17E-05,3.03E-05,0.000136387,0.000136387,3.82E-05,4.54E-05,-0.2
2013-01-22T01:30:00,6.81E-05,3.34E-05,8.14E-05,3.03E-05,0.000133346,0.000133346,3.82E-05,4.54E-05,-0.2
2013-01-22T02:00:00,7.12E-05,3.42E-05,8.32E-05,3.06E-05,0.000130041,0.000130041,3.85E-05,4.59E-05,-0.2
2013-01-22T02:30:00,7.09E-05,3.42E-05,8.31E-05,3.06E-05,0.000128573,0.000128573,3.85E-05,4.59E-05,-0.2
2013-01-22T03:00:00,7.82E-05,3.78E-05,9.00E-05,3.29E-05,0.000126794,0.000126794,4.08E-05,4.85E-05,-0.2
2013-01-22T03:30:00,7.70E-05,3.73E-05,8.97E-05,3.29E-05,0.000119761,0.000119761,4.31E-05,5.13E-05,-0.2
2013-01-22T04:00:00,8.01E-05,3.83E-05,8.97E-05,3.27E-05,0.000113755,0.000113755,4.84E-05,5.76E-05,-0.2
2013-01-22T04:30:00,9.14E-05,4.04E-05,8.98E-05,3.27E-05,0.000112224,0.000112224,5.91E-05,7.04E-05,-0.2
2013-01-22T05:00:00,0.000104289,4.53E-05,8.81E-05,3.22E-05,0.000113218,0.000113218,8.18E-05,9.74E-05,-0.2
2013-01-22T05:30:00,0.000106604,4.65E-05,9.13E-05,3.32E-05,0.000113218,0.000113218,0.000119134,0.000141826,-0.2
2013-01-22T06:00:00,0.000124868,5.25E-05,9.59E-05,3.43E-05,0.000115147,0.000115147,0.000188703,0.000224646,-0.2
2013-01-22T06:30:00,0.000130017,5.49E-05,0.000102577,3.63E-05,0.000116936,0.000116936,0.000188703,0.000224646,-0.2
2013-01-22T07:00:00,0.000134287,5.53E-05,0.000109892,3.77E-05,0.000116091,0.000116091,0.000210481,0.000250573,-0.2
2013-01-22T07:30:00,0.00013377,5.53E-05,0.000109678,3.77E-05,0.000102876,0.000102876,0.000196112,0.000233467,-0.2
2013-01-22T08:00:00,0.000132519,5.52E-05,0.000108771,3.79E-05,9.34E-05,9.34E-05,0.000189616,0.000225734,-0.2
2013-01-22T08:30:00,0.000129268,5.49E-05,0.000105688,3.78E-05,9.34E-05,9.34E-05,0.000182503,0.000217265,-0.2
2013-01-22T09:00:00,0.00012398,5.25E-05,0.000105032,3.73E-05,8.82E-05,8.82E-05,0.000156333,0.000186111,-0.2
2013-01-22T09:30:00,0.00011915,5.01E-05,0.000100525,3.62E-05,8.82E-05,8.82E-05,0.000155108,0.000184652,-0.2
2013-01-22T10:00:00,0.000112535,4.91E-05,9.56E-05,3.50E-05,8.82E-05,8.82E-05,0.000146659,0.000174594,-0.2
2013-01-22T10:30:00,0.000111639,4.88E-05,9.41E-05,3.45E-05,8.80E-05,8.80E-05,0.000146659,0.000174594,-0.2
2013-01-22T11:00:00,0.000111663,4.88E-05,9.05E-05,3.38E-05,8.69E-05,8.69E-05,0.000146236,0.00017409,-0.2
2013-01-22T11:30:00,0.000109899,4.83E-05,8.80E-05,3.31E-05,8.67E-05,8.67E-05,0.000146236,0.00017409,-0.2
2013-01-22T12:00:00,0.00010929,4.80E-05,8.57E-05,3.23E-05,8.63E-05,8.63E-05,0.000146236,0.00017409,-0.2
2013-01-22T12:30:00,0.000107984,4.71E-05,8.47E-05,3.20E-05,8.62E-05,8.62E-05,0.000146236,0.00017409,-0.2
2013-01-22T13:00:00,0.000106149,4.63E-05,8.30E-05,3.13E-05,8.62E-05,8.62E-05,0.000146659,0.000174594,-0.2
2013-01-22T13:30:00,0.000106149,4.63E-05,8.27E-05,3.11E-05,8.62E-05,8.62E-05,0.000146659,0.000174594,-0.2
2013-01-22T14:00:00,0.000109664,4.71E-05,8.33E-05,3.13E-05,8.62E-05,8.62E-05,0.000151341,0.000180168,-0.2
2013-01-22T14:30:00,0.00010978,4.71E-05,8.36E-05,3.16E-05,8.62E-05,8.62E-05,0.000153692,0.000182967,-0.2
2013-01-22T15:00:00,0.000113478,4.82E-05,8.60E-05,3.21E-05,9.26E-05,9.26E-05,0.000182894,0.000217731,-0.2
2013-01-22T15:30:00,0.000113478,4.82E-05,8.63E-05,3.21E-05,9.26E-05,9.26E-05,0.000187768,0.000223534,-0.2
2013-01-22T16:00:00,0.000122711,5.13E-05,9.26E-05,3.38E-05,0.00010804,0.00010804,0.000235384,0.000280219,-0.2
2013-01-22T16:30:00,0.000123589,5.13E-05,9.61E-05,3.52E-05,0.000108945,0.000108945,0.000232329,0.000276582,-0.2
2013-01-22T17:00:00,0.000128117,5.35E-05,0.000100574,3.59E-05,0.000135602,0.000135602,0.00024284,0.000289095,-0.2
2013-01-22T17:30:00,0.000127024,5.24E-05,0.000101072,3.61E-05,0.000150995,0.000150995,0.000239021,0.000284549,-0.2
2013-01-22T18:00:00,0.000123757,5.15E-05,9.99E-05,3.59E-05,0.000152204,0.000152204,0.0002415,0.0002875,-0.2
2013-01-22T18:30:00,0.00012225,5.15E-05,0.000100236,3.61E-05,0.000152204,0.000152204,0.000235258,0.000280069,-0.2
2013-01-22T19:00:00,0.000118521,4.97E-05,9.78E-05,3.56E-05,0.000114507,0.000114507,0.000235483,0.000280337,-0.2
2013-01-22T19:30:00,0.000118575,4.97E-05,9.71E-05,3.56E-05,0.000112707,0.000112707,0.000208483,0.000248194,-0.2
2013-01-22T20:00:00,0.00011687,4.97E-05,9.44E-05,3.52E-05,0.000101437,0.000101437,0.000188865,0.000224839,-0.2
2013-01-22T20:30:00,0.00011687,4.97E-05,9.44E-05,3.52E-05,0.000101437,0.000101437,0.000166575,0.000198304,-0.2
2013-01-22T21:00:00,0.000112165,4.80E-05,9.01E-05,3.39E-05,9.75E-05,9.75E-05,0.000122006,0.000145245,-0.2
2013-01-22T21:30:00,0.000110594,4.77E-05,8.94E-05,3.37E-05,9.39E-05,9.39E-05,9.36E-05,0.000111404,-0.2
2013-01-22T22:00:00,9.58E-05,4.22E-05,8.56E-05,3.24E-05,8.60E-05,8.60E-05,7.37E-05,8.77E-05,-0.2
2013-01-22T22:30:00,7.83E-05,3.73E-05,7.68E-05,3.01E-05,7.89E-05,7.89E-05,7.00E-05,8.33E-05,-0.2
2013-01-22T23:00:00,6.13E-05,3.03E-05,7.06E-05,2.81E-05,7.48E-05,7.48E-05,6.30E-05,7.50E-05,-0.2
2013-01-22T23:30:00,5.78E-05,2.90E-05,6.75E-05,2.74E-05,7.44E-05,7.44E-05,6.30E-05,7.50E-05,-0.2
2013-01-23T00:00:00,6.09E-05,2.98E-05,7.84E-05,2.97E-05,7.04E-05,7.04E-05,3.80E-05,4.52E-05,0.3
2013-01-23T00:30:00,6.19E-05,3.03E-05,7.88E-05,2.99E-05,0.00012892,0.00012892,3.80E-05,4.52E-05,0.3
2013-01-23T01:00:00,6.72E-05,3.20E-05,8.04E-05,3.01E-05,0.000139363,0.000139363,3.82E-05,4.54E-05,0.3
2013-01-23T01:30:00,6.68E-05,3.20E-05,8.00E-05,3.01E-05,0.000136322,0.000136322,3.82E-05,4.54E-05,0.3
2013-01-23T02:00:00,6.99E-05,3.35E-05,8.19E-05,3.05E-05,0.000133017,0.000133017,3.85E-05,4.59E-05,0.3
2013-01-23T02:30:00,6.96E-05,3.35E-05,8.18E-05,3.03E-05,0.000131549,0.000131549,3.85E-05,4.59E-05,0.3
2013-01-23T03:00:00,7.66E-05,3.69E-05,8.88E-05,3.27E-05,0.00012977,0.00012977,4.08E-05,4.85E-05,0.3
2013-01-23T03:30:00,7.54E-05,3.69E-05,8.85E-05,3.23E-05,0.000122737,0.000122737,4.31E-05,5.13E-05,0.3
2013-01-23T04:00:00,7.85E-05,3.73E-05,8.84E-05,3.21E-05,0.00011284,0.00011284,4.84E-05,5.76E-05,0.3
2013-01-23T04:30:00,8.98E-05,3.96E-05,8.86E-05,3.21E-05,0.000112592,0.000112592,5.91E-05,7.04E-05,0.3
2013-01-23T05:00:00,0.000102936,4.46E-05,8.70E-05,3.21E-05,0.000112304,0.000112304,8.18E-05,9.74E-05,0.3
2013-01-23T05:30:00,0.00010525,4.53E-05,9.03E-05,3.33E-05,0.000112304,0.000112304,0.000119134,0.000141826,0.3
2013-01-23T06:00:00,0.000123515,5.11E-05,9.49E-05,3.44E-05,0.000114232,0.000114232,0.000188703,0.000224646,0.3
2013-01-23T06:30:00,0.000128664,5.35E-05,0.000101879,3.64E-05,0.000118805,0.000118805,0.000188703,0.000224646,0.3
2013-01-23T07:00:00,0.00013296,5.47E-05,0.000109112,3.79E-05,0.000120009,0.000120009,0.000226449,0.000269583,0.3
2013-01-23T07:30:00,0.000132289,5.47E-05,0.000108899,3.79E-05,0.000101961,0.000101961,0.00019766,0.000235309,0.3
2013-01-23T08:00:00,0.000131322,5.43E-05,0.000108004,3.80E-05,9.25E-05,9.25E-05,0.000198032,0.000235752,0.3
2013-01-23T08:30:00,0.000128071,5.35E-05,0.00010492,3.73E-05,9.25E-05,9.25E-05,0.000182503,0.000217265,0.3
2013-01-23T09:00:00,0.000122783,5.17E-05,0.000104178,3.73E-05,8.70E-05,8.70E-05,0.000156333,0.000186111,0.3
2013-01-23T09:30:00,0.000117952,4.98E-05,9.97E-05,3.63E-05,8.70E-05,8.70E-05,0.000155108,0.000184652,0.3
2013-01-23T10:00:00,0.000112093,4.84E-05,9.47E-05,3.51E-05,8.70E-05,8.70E-05,0.000146659,0.000174594,0.3
2013-01-23T10:30:00,0.000111198,4.84E-05,9.33E-05,3.47E-05,8.68E-05,8.68E-05,0.000146659,0.000174594,0.3
2013-01-23T11:00:00,0.000111222,4.84E-05,8.98E-05,3.39E-05,8.57E-05,8.57E-05,0.000146236,0.00017409,0.3
2013-01-23T11:30:00,0.000109458,4.80E-05,8.74E-05,3.30E-05,8.55E-05,8.55E-05,0.000146236,0.00017409,0.3
2013-01-23T12:00:00,0.000108547,4.72E-05,8.59E-05,3.26E-05,8.51E-05,8.51E-05,0.000146236,0.00017409,0.3
2013-01-23T12:30:00,0.000107241,4.67E-05,8.52E-05,3.22E-05,8.50E-05,8.50E-05,0.000146236,0.00017409,0.3
2013-01-23T13:00:00,0.000105406,4.50E-05,8.41E-05,3.17E-05,8.50E-05,8.50E-05,0.000146659,0.000174594,0.3
2013-01-23T13:30:00,0.000105406,4.50E-05,8.38E-05,3.17E-05,8.50E-05,8.50E-05,0.000146659,0.000174594,0.3
2013-01-23T14:00:00,0.000108921,4.59E-05,8.44E-05,3.18E-05,8.50E-05,8.50E-05,0.000151341,0.000180168,0.3
2013-01-23T14:30:00,0.000109037,4.59E-05,8.47E-05,3.21E-05,8.50E-05,8.50E-05,0.000153692,0.000182967,0.3
2013-01-23T15:00:00,0.000112644,4.75E-05,8.72E-05,3.26E-05,9.16E-05,9.16E-05,0.000182894,0.000217731,0.3
2013-01-23T15:30:00,0.000112644,4.75E-05,8.74E-05,3.26E-05,9.16E-05,9.16E-05,0.000187768,0.000223534,0.3
2013-01-23T16:00:00,0.000121073,4.96E-05,9.35E-05,3.43E-05,0.000107125,0.000107125,0.00024262,0.000288833,0.3
2013-01-23T16:30:00,0.000121951,5.02E-05,9.66E-05,3.55E-05,0.000108031,0.000108031,0.000239565,0.000285196,0.3
2013-01-23T17:00:00,0.000126298,5.19E-05,0.000100908,3.60E-05,0.000153368,0.000153368,0.000245292,0.000292015,0.3
2013-01-23T17:30:00,0.000125205,5.15E-05,0.000101406,3.70E-05,0.000165151,0.000165151,0.000241474,0.000287469,0.3
2013-01-23T18:00:00,0.000121821,5.04E-05,0.000100185,3.61E-05,0.000164957,0.000164957,0.000243953,0.00029042,0.3
2013-01-23T18:30:00,0.000120496,4.98E-05,0.000100122,3.63E-05,0.000164957,0.000164957,0.00023771,0.000282989,0.3
2013-01-23T19:00:00,0.000116767,4.93E-05,9.79E-05,3.57E-05,0.00012726,0.00012726,0.000232938,0.000277307,0.3
2013-01-23T19:30:00,0.000116821,4.93E-05,9.72E-05,3.57E-05,0.00012546,0.00012546,0.000208483,0.000248194,0.3
2013-01-23T20:00:00,0.000115403,4.84E-05,9.45E-05,3.53E-05,0.000100522,0.000100522,0.000188865,0.000224839,0.3
2013-01-23T20:30:00,0.000115403,4.84E-05,9.45E-05,3.53E-05,0.000100522,0.000100522,0.000166575,0.000198304,0.3
2013-01-23T21:00:00,0.000110815,4.73E-05,9.03E-05,3.41E-05,9.66E-05,9.66E-05,0.000122006,0.000145245,0.3
2013-01-23T21:30:00,0.000109243,4.66E-05,8.96E-05,3.40E-05,9.29E-05,9.29E-05,9.36E-05,0.000111404,0.3
2013-01-23T22:00:00,9.45E-05,4.10E-05,8.61E-05,3.26E-05,8.51E-05,8.51E-05,7.37E-05,8.77E-05,0.3
2013-01-23T22:30:00,7.70E-05,3.64E-05,7.78E-05,3.02E-05,7.80E-05,7.80E-05,7.00E-05,8.33E-05,0.3
2013-01-23T23:00:00,6.00E-05,2.99E-05,7.16E-05,2.87E-05,7.43E-05,7.43E-05,6.30E-05,7.50E-05,0.3
2013-01-23T23:30:00,5.65E-05,2.81E-05,6.89E-05,2.79E-05,7.39E-05,7.39E-05,6.30E-05,7.50E-05,0.3
2013-01-24T00:00:00,6.07E-05,3.01E-05,7.87E-05,3.02E-05,6.90E-05,6.90E-05,3.36E-05,4.00E-05,0.6
2013-01-24T00:30:00,6.17E-05,3.06E-05,7.94E-05,3.04E-05,0.000125261,0.000125261,3.36E-05,4.00E-05,0.6
2013-01-24T01:00:00,6.68E-05,3.23E-05,8.08E-05,3.08E-05,0.000133272,0.000133272,3.38E-05,4.02E-05,0.6
2013-01-24T01:30:00,6.64E-05,3.23E-05,8.04E-05,3.08E-05,0.00013023,0.00013023,3.38E-05,4.02E-05,0.6
2013-01-24T02:00:00,6.95E-05,3.38E-05,8.23E-05,3.09E-05,0.000126926,0.000126926,3.42E-05,4.07E-05,0.6
2013-01-24T02:30:00,6.91E-05,3.33E-05,8.22E-05,3.09E-05,0.000124496,0.000124496,3.42E-05,4.07E-05,0.6
2013-01-24T03:00:00,7.63E-05,3.72E-05,8.93E-05,3.35E-05,0.000119615,0.000119615,3.64E-05,4.33E-05,0.6
2013-01-24T03:30:00,7.51E-05,3.72E-05,8.90E-05,3.33E-05,0.000115724,0.000115724,3.87E-05,4.61E-05,0.6
2013-01-24T04:00:00,7.81E-05,3.73E-05,8.89E-05,3.31E-05,0.000110872,0.000110872,4.54E-05,5.41E-05,0.6
2013-01-24T04:30:00,8.95E-05,3.99E-05,8.90E-05,3.31E-05,0.000109341,0.000109341,5.62E-05,6.69E-05,0.6
2013-01-24T05:00:00,0.000102209,4.49E-05,8.73E-05,3.25E-05,0.000110335,0.000110335,8.06E-05,9.60E-05,0.6
2013-01-24T05:30:00,0.000104523,4.53E-05,9.07E-05,3.39E-05,0.000110537,0.000110537,0.000117983,0.000140456,0.6
2013-01-24T06:00:00,0.000122548,5.14E-05,9.48E-05,3.51E-05,0.000113053,0.000113053,0.000185098,0.000220355,0.6
2013-01-24T06:30:00,0.000127698,5.28E-05,0.000101819,3.70E-05,0.000113053,0.000113053,0.000185098,0.000220355,0.6
2013-01-24T07:00:00,0.0001329,5.50E-05,0.000109487,3.84E-05,0.000110822,0.000110822,0.000210642,0.000250765,0.6
2013-01-24T07:30:00,0.00013223,5.50E-05,0.000109412,3.84E-05,0.000100195,0.000100195,0.000189595,0.000225709,0.6
2013-01-24T08:00:00,0.000131647,5.46E-05,0.000108516,3.86E-05,9.07E-05,9.07E-05,0.0001831,0.000217976,0.6
2013-01-24T08:30:00,0.000128396,5.38E-05,0.000105548,3.85E-05,9.07E-05,9.07E-05,0.000175986,0.000209507,0.6
2013-01-24T09:00:00,0.000123016,5.20E-05,0.000104617,3.79E-05,8.61E-05,8.61E-05,0.000149816,0.000178353,0.6
2013-01-24T09:30:00,0.000118186,5.00E-05,0.000100109,3.68E-05,8.61E-05,8.61E-05,0.000148591,0.000176894,0.6
2013-01-24T10:00:00,0.000112327,4.91E-05,9.51E-05,3.56E-05,8.61E-05,8.61E-05,0.000140142,0.000166836,0.6
2013-01-24T10:30:00,0.000111431,4.87E-05,9.37E-05,3.51E-05,8.59E-05,8.59E-05,0.000140142,0.000166836,0.6
2013-01-24T11:00:00,0.000111455,4.87E-05,9.16E-05,3.45E-05,8.48E-05,8.48E-05,0.000139719,0.000166332,0.6
2013-01-24T11:30:00,0.000109288,4.79E-05,8.93E-05,3.42E-05,8.46E-05,8.46E-05,0.000139719,0.000166332,0.6
2013-01-24T12:00:00,0.000108868,4.75E-05,8.81E-05,3.35E-05,8.42E-05,8.42E-05,0.000139719,0.000166332,0.6
2013-01-24T12:30:00,0.000107562,4.70E-05,8.75E-05,3.32E-05,8.41E-05,8.41E-05,0.000139719,0.000166332,0.6
2013-01-24T13:00:00,0.000105837,4.60E-05,8.64E-05,3.27E-05,8.41E-05,8.41E-05,0.000140142,0.000166836,0.6
2013-01-24T13:30:00,0.000105837,4.60E-05,8.64E-05,3.27E-05,8.41E-05,8.41E-05,0.000140142,0.000166836,0.6
2013-01-24T14:00:00,0.000109352,4.72E-05,8.70E-05,3.29E-05,8.41E-05,8.41E-05,0.000144824,0.00017241,0.6
2013-01-24T14:30:00,0.000109468,4.72E-05,8.73E-05,3.31E-05,8.41E-05,8.41E-05,0.000147175,0.000175209,0.6
2013-01-24T15:00:00,0.000113075,4.83E-05,8.98E-05,3.41E-05,8.99E-05,8.99E-05,0.000176377,0.000209973,0.6
2013-01-24T15:30:00,0.000113075,4.83E-05,9.00E-05,3.41E-05,8.99E-05,8.99E-05,0.000181252,0.000215776,0.6
2013-01-24T16:00:00,0.000121504,5.01E-05,9.59E-05,3.54E-05,0.000105359,0.000105359,0.000226514,0.000269659,0.6
2013-01-24T16:30:00,0.000122778,5.13E-05,9.89E-05,3.61E-05,0.000106264,0.000106264,0.000223459,0.000266022,0.6
2013-01-24T17:00:00,0.000127362,5.24E-05,0.000103172,3.75E-05,0.000129046,0.000129046,0.000237588,0.000282843,0.6
2013-01-24T17:30:00,0.000126512,5.24E-05,0.000103671,3.75E-05,0.000134518,0.000134518,0.000231597,0.000275711,0.6
2013-01-24T18:00:00,0.000123111,5.15E-05,0.000101028,3.68E-05,0.000134323,0.000134323,0.000230992,0.000274991,0.6
2013-01-24T18:30:00,0.000121786,5.09E-05,0.000100965,3.70E-05,0.000134323,0.000134323,0.00022475,0.000267559,0.6
2013-01-24T19:00:00,0.000118057,4.98E-05,9.89E-05,3.64E-05,0.000107684,0.000107684,0.00020655,0.000245893,0.6
2013-01-24T19:30:00,0.000118111,4.98E-05,9.82E-05,3.63E-05,0.000107684,0.000107684,0.000205308,0.000244415,0.6
2013-01-24T20:00:00,0.000116926,4.98E-05,9.56E-05,3.60E-05,9.88E-05,9.88E-05,0.000183294,0.000218207,0.6
2013-01-24T20:30:00,0.000116926,4.98E-05,9.56E-05,3.60E-05,9.88E-05,9.88E-05,0.000159964,0.000190434,0.6
2013-01-24T21:00:00,0.000112337,4.81E-05,9.13E-05,3.47E-05,9.48E-05,9.48E-05,0.000122131,0.000145394,0.6
2013-01-24T21:30:00,0.000111836,4.78E-05,9.06E-05,3.47E-05,9.12E-05,9.12E-05,9.19E-05,0.000109448,0.6
2013-01-24T22:00:00,9.70E-05,4.26E-05,8.69E-05,3.31E-05,8.42E-05,8.42E-05,7.20E-05,8.58E-05,0.6
2013-01-24T22:30:00,8.00E-05,3.80E-05,7.87E-05,3.10E-05,7.71E-05,7.71E-05,6.84E-05,8.14E-05,0.6
2013-01-24T23:00:00,6.28E-05,3.07E-05,7.24E-05,2.91E-05,7.27E-05,7.27E-05,6.14E-05,7.31E-05,0.6
